YBL064C	GO:0098869
YGR088W	GO:0098869
YDL049C	GO:0071555
YMR176W	GO:0071555
YHL028W	GO:0071555
YGR197C	GO:0060237
YDR343C	GO:0055085
YOL119C	GO:0055085
YOL020W	GO:0055085
YJL108C	GO:0055085
YHL036W	GO:0055085
YDR343C	GO:0055085
YBL042C	GO:0055085
YDR160W	GO:0055085
YDR342C	GO:0055085
YMR088C	GO:0055085
YOR161C	GO:0055085
YLR188W	GO:0055085
YDR342C	GO:0055085
YNL318C	GO:0055085
YKR039W	GO:0055085
YPR011C	GO:0055085
YHL016C	GO:0055085
YPL265W	GO:0055085
YNL210W	GO:0051321
YER115C	GO:0051321
YLR227C	GO:0051321
YDR254W	GO:0051321
YDR383C	GO:0051321
YHR014W	GO:0051321
YBR250W	GO:0051321
YDR506C	GO:0051321
YNL012W	GO:0051321
YLR315W	GO:0051321
YHR157W	GO:0051321
YHR035W	GO:0050790
YHR182W	GO:0050790
YDR524C	GO:0050790
YOL088C	GO:0045454
YBL064C	GO:0045454
YPR147C	GO:0044255
YPL054W	GO:0043170
YMR003W	GO:0043170
YHR136C	GO:0043086
YLR090W	GO:0042026
YLR094C	GO:0035556
YPL054W	GO:0034641
YBL064C	GO:0034599
YJR096W	GO:0034599
YKL069W	GO:0034599
YMR250W	GO:0034599
YMR176W	GO:0034599
YHR104W	GO:0034599
YBR046C	GO:0034599
YMR173W	GO:0034599
YOL119C	GO:0034220
YDL029W	GO:0032258
YKL096W-A	GO:0031505
YDR077W	GO:0031505
YDR077W	GO:0031505
YDL049C	GO:0031505
YDR420W	GO:0031505
YIL015W	GO:0031505
YLR341W	GO:0030476
YDL029W	GO:0030476
YGL170C	GO:0030437
YER115C	GO:0030437
YLR341W	GO:0030437
YLR227C	GO:0030437
YGL170C	GO:0030435
YER115C	GO:0030435
YLR341W	GO:0030435
YLR227C	GO:0030435
YHR014W	GO:0030435
YBR250W	GO:0030435
YNL012W	GO:0030435
YIL015W	GO:0030163
YFL021W	GO:0030154
YLR090W	GO:0030150
YDR420W	GO:0030010
YIL015W	GO:0019236
YIL098C	GO:0016236
YBR139W	GO:0016236
YKR030W	GO:0016192
YNL012W	GO:0016042
YOR022C	GO:0016042
YKL084W	GO:0015031
YNL015W	GO:0015031
YGR071C	GO:0015031
YDR524C	GO:0015031
YLR189C	GO:0015031
YPR133W-A	GO:0015031
YHL028W	GO:0009408
YPL273W	GO:0008652
YDR254W	GO:0008608
YDR383C	GO:0008608
YLR315W	GO:0008608
YLR189C	GO:0008202
YHR195W	GO:0008104
YFR036W	GO:0007346
YCR027C	GO:0007264
YHR182W	GO:0007165
YBR250W	GO:0007165
YCR027C	GO:0007165
YNL210W	GO:0007131
YHR157W	GO:0007131
YDL029W	GO:0007015
YDR106W	GO:0006996
YDL029W	GO:0006996
YMR176W	GO:0006979
YGR088W	GO:0006979
YBL003C	GO:0006974
YDR317W	GO:0006974
YHR179W	GO:0006915
YHR195W	GO:0006914
YBR139W	GO:0006914
YLR312C	GO:0006914
YOR152C	GO:0006914
YHR035W	GO:0006888
YDR524C	GO:0006888
YHR035W	GO:0006886
YPL006W	GO:0006869
YJL078C	GO:0006869
YPR011C	GO:0006839
YLR214W	GO:0006811
YMR058W	GO:0006811
YDR506C	GO:0006811
YOR087W	GO:0006811
YMR034C	GO:0006811
YPL006W	GO:0006665
YOR022C	GO:0006644
YPL006W	GO:0006629
YHR195W	GO:0006629
YDL057W	GO:0006629
YNL012W	GO:0006629
YOR022C	GO:0006629
YDL237W	GO:0006629
YLR189C	GO:0006629
YPL110C	GO:0006629
YMR096W	GO:0006520
YEL059C-A	GO:0006508
YJL156C	GO:0006508
YJL172W	GO:0006508
YBR139W	GO:0006508
YOL057W	GO:0006508
YIL015W	GO:0006508
YPL165C	GO:0006479
YNL024C	GO:0006479
YBL002W	GO:0006325
YBL003C	GO:0006325
YER051W	GO:0006325
YPL248C	GO:0005975
YBR020W	GO:0005975
YMR280C	GO:0005975
YBR020W	GO:0005975
YLR189C	GO:0005975
YNL249C	GO:0005975
YML051W	GO:0005975
YDR420W	GO:0000282
YOR129C	GO:0000282
YDR106W	GO:0000278
